时间,资金
15343,9075.015996907385
15344,9075.015996907385
15345,9075.015996907385
15346,9075.015996907385
15347,9075.015996907385
15348,9075.015996907385
15349,9075.015996907385
15350,9075.015996907385
15351,9075.015996907385
15352,9075.015996907385
15353,9075.015996907385
15354,9075.015996907385
15355,9075.015996907385
15356,9075.015996907385
15357,9075.015996907385
15358,9075.015996907385
15359,9075.015996907385
15360,9075.015996907385
15361,9075.015996907385
15362,9075.015996907385
15363,9075.015996907385
15364,9075.015996907385
15365,9075.015996907385
15366,9075.015996907385
15367,9075.015996907385
15368,9075.015996907385
15369,9075.015996907385
15370,9075.015996907385
15371,9075.015996907385
15372,9075.015996907385
15373,9075.015996907385
15374,9075.015996907385
15375,9075.015996907385
15376,9075.015996907385
15377,9075.015996907385
15378,9075.015996907385
15379,9075.015996907385
15380,9075.015996907385
15381,9075.015996907385
15382,9075.015996907385
15383,9075.015996907385
15384,9075.015996907385
15385,9075.015996907385
15386,9075.015996907385
15387,9075.015996907385
15388,9075.015996907385
15389,9075.015996907385
15390,9075.015996907385
15391,9075.015996907385
15392,9075.015996907385
15393,9075.015996907385
15394,9075.015996907385
15395,9075.015996907385
15396,9075.015996907385
15397,9075.015996907385
15398,9075.015996907385
15399,9075.015996907385
15400,9075.015996907385
15401,9075.015996907385
15402,9075.015996907385
15403,9075.015996907385
15404,9075.015996907385
15405,9075.015996907385
15406,9075.015996907385
15407,9075.015996907385
15408,9075.015996907385
15409,9075.015996907385
15410,9075.015996907385
15411,9075.015996907385
15412,9075.015996907385
15413,9075.015996907385
15414,9075.015996907385
15415,9075.015996907385
15416,9075.015996907385
15417,9075.015996907385
15418,9075.015996907385
15419,9075.015996907385
15420,9075.015996907385
15421,9075.015996907385
15422,9075.015996907385
15423,9075.015996907385
15424,9075.015996907385
15425,9075.015996907385
15426,9078.363905607825
15427,9084.141231534799
15428,9064.746650871908
15429,9055.82229076652
15430,9055.82229076652
15431,9055.82229076652
15432,9055.82229076652
15433,9055.82229076652
15434,9055.82229076652
15435,9055.82229076652
15436,9055.82229076652
15437,9055.82229076652
15438,9055.82229076652
15439,9055.82229076652
15440,9055.82229076652
15441,9055.82229076652
15442,9055.82229076652
15443,9055.82229076652
15444,9055.82229076652
15445,9055.82229076652
15446,9055.82229076652
15447,9055.82229076652
15448,9055.82229076652
15449,9055.82229076652
15450,9055.82229076652
15451,9055.82229076652
15452,9055.82229076652
15453,9055.82229076652
15454,9055.82229076652
15455,9055.82229076652
15456,9055.82229076652
15457,9055.82229076652
15458,9055.82229076652
15459,9055.82229076652
15460,9055.82229076652
15461,9055.82229076652
15462,9055.82229076652
15463,9055.82229076652
15464,9055.82229076652
15465,9055.82229076652
15466,9055.82229076652
15467,9055.82229076652
15468,9055.82229076652
15469,9055.82229076652
15470,9055.82229076652
15471,9055.82229076652
15472,9055.82229076652
15473,9055.82229076652
15474,9055.82229076652
15475,9055.82229076652
15476,9055.82229076652
15477,9055.82229076652
15478,9055.82229076652
15479,9055.82229076652
15480,9055.82229076652
15481,9055.82229076652
15482,9055.82229076652
15483,9055.82229076652
15484,9055.82229076652
15485,9055.82229076652
15486,9055.82229076652
15487,9055.82229076652
15488,9055.82229076652
15489,9055.82229076652
15490,9055.82229076652
15491,9055.82229076652
15492,9055.82229076652
15493,9055.82229076652
15494,9055.82229076652
15495,9055.82229076652
15496,9055.82229076652
15497,9055.82229076652
15498,9055.82229076652
15499,9055.82229076652
15500,9055.82229076652
15501,9055.82229076652
15502,9055.82229076652
15503,9055.82229076652
15504,9055.82229076652
15505,9055.82229076652
15506,9055.82229076652
15507,9055.82229076652
15508,9055.82229076652
15509,9055.82229076652
15510,9055.82229076652
15511,9055.82229076652
15512,9055.82229076652
15513,9055.82229076652
15514,9055.82229076652
15515,9055.82229076652
15516,9055.82229076652
15517,9055.82229076652
15518,9055.82229076652
15519,9055.82229076652
15520,9055.82229076652
15521,9055.82229076652
15522,9055.82229076652
15523,9055.82229076652
15524,9055.82229076652
15525,9055.82229076652
15526,9055.82229076652
15527,9055.82229076652
15528,9055.82229076652
15529,9055.82229076652
15530,9055.82229076652
15531,9055.82229076652
15532,9055.82229076652
15533,9055.82229076652
15534,9055.82229076652
15535,9055.82229076652
15536,9055.82229076652
15537,9055.82229076652
15538,9055.82229076652
15539,9055.82229076652
15540,9055.82229076652
15541,9055.82229076652
15542,9055.82229076652
15543,9055.82229076652
15544,9055.82229076652
15545,9055.82229076652
15546,9055.82229076652
15547,9055.82229076652
15548,9055.82229076652
15549,9055.82229076652
15550,9055.82229076652
15551,9055.82229076652
15552,9055.82229076652
15553,9055.82229076652
15554,9055.82229076652
15555,9055.82229076652
15556,9055.82229076652
15557,9055.82229076652
15558,9055.82229076652
15559,9055.82229076652
15560,9055.82229076652
15561,9055.82229076652
15562,9055.82229076652
15563,9055.82229076652
15564,9055.82229076652
15565,9055.82229076652
15566,9055.82229076652
15567,9055.82229076652
15568,9055.82229076652
15569,9055.82229076652
15570,9055.82229076652
15571,9055.82229076652
15572,9055.82229076652
15573,9055.82229076652
15574,9055.82229076652
15575,9055.82229076652
15576,9055.82229076652
15577,9055.82229076652
15578,9055.82229076652
15579,9055.82229076652
15580,9055.82229076652
15581,9055.82229076652
15582,9037.158062291917
15583,9036.368656730385
15584,9098.42040220006
15585,9109.442291172374
15586,9111.657095078028
15587,9142.061124752603
15588,9186.297625087433
15589,9197.863161286085
15590,9273.139684078082
15591,9275.068514648236
15592,9371.286626487632
15593,9371.894319825564
15594,9396.31078278815
15595,9382.558742128505
15596,9360.932008631478
15597,9301.620840960324
15598,9301.620840960324
15599,9301.620840960324
15600,9301.620840960324
15601,9301.620840960324
15602,9301.620840960324
15603,9301.620840960324
15604,9301.620840960324
15605,9301.620840960324
15606,9301.620840960324
15607,9301.620840960324
15608,9301.620840960324
15609,9301.620840960324
15610,9301.620840960324
15611,9301.620840960324
15612,9301.620840960324
15613,9301.620840960324
15614,9301.620840960324
15615,9301.620840960324
15616,9301.620840960324
15617,9301.620840960324
15618,9301.620840960324
15619,9301.620840960324
15620,9301.620840960324
15621,9301.620840960324
15622,9301.620840960324
15623,9301.620840960324
15624,9301.620840960324
15625,9301.620840960324
15626,9301.620840960324
15627,9301.620840960324
15628,9301.620840960324
15629,9301.620840960324
15630,9301.620840960324
15631,9301.620840960324
15632,9301.620840960324
15633,9301.620840960324
15634,9301.620840960324
15635,9301.620840960324
15636,9301.620840960324
15637,9301.620840960324
15638,9301.620840960324
15639,9301.620840960324
15640,9301.620840960324
15641,9301.620840960324
15642,9301.620840960324
15643,9301.620840960324
15644,9301.620840960324
15645,9301.620840960324
15646,9301.620840960324
15647,9301.620840960324
15648,9301.620840960324
15649,9301.620840960324
15650,9301.620840960324
15651,9301.620840960324
15652,9301.620840960324
15653,9301.620840960324
15654,9377.7915147732
15655,9349.800736757219
15656,9407.012911814352
15657,9412.520222192341
15658,9421.210017855949
15659,9413.662317914996
15660,9454.580400502022
15661,9566.61171904493
15662,9559.065470305655
15663,9534.974071205526
15664,9525.68928285286
15665,9544.493954230455
15666,9569.136809969223
15667,9567.187846112138
15668,9546.315212339645
15669,9546.315212339645
15670,9546.315212339645
15671,9546.315212339645
15672,9546.315212339645
15673,9546.315212339645
15674,9546.315212339645
15675,9546.315212339645
15676,9546.315212339645
15677,9546.315212339645
15678,9557.05472922903
15679,9557.05472922903
15680,9540.19318591398
15681,9546.290433927654
15682,9505.557328901854
15683,9505.557328901854
15684,9505.557328901854
15685,9505.557328901854
15686,9505.557328901854
15687,9505.557328901854
15688,9505.557328901854
15689,9505.557328901854
15690,9505.557328901854
15691,9505.557328901854
15692,9505.557328901854
15693,9505.557328901854
15694,9505.557328901854
15695,9505.557328901854
15696,9505.557328901854
15697,9505.557328901854
15698,9505.557328901854
15699,9505.557328901854
15700,9505.557328901854
15701,9505.557328901854
15702,9505.557328901854
15703,9505.557328901854
15704,9505.557328901854
15705,9505.557328901854
15706,9505.557328901854
15707,9505.557328901854
15708,9505.557328901854
15709,9505.557328901854
15710,9505.557328901854
15711,9505.557328901854
15712,9505.557328901854
15713,9505.557328901854
15714,9505.557328901854
15715,9505.557328901854
15716,9505.557328901854
15717,9505.557328901854
15718,9505.557328901854
15719,9505.557328901854
15720,9505.557328901854
15721,9505.557328901854
15722,9505.557328901854
15723,9505.557328901854
15724,9505.557328901854
15725,9505.557328901854
15726,9505.557328901854
15727,9505.557328901854
15728,9505.557328901854
15729,9505.557328901854
15730,9505.557328901854
15731,9505.557328901854
15732,9505.557328901854
15733,9505.557328901854
15734,9505.557328901854
15735,9505.557328901854
15736,9505.557328901854
15737,9505.557328901854
15738,9505.557328901854
15739,9505.557328901854
15740,9505.557328901854
15741,9556.570845531023
15742,9553.419518910745
15743,9524.03736567419
15744,9647.466214252983
15745,9650.086179595115
15746,9572.35298397377
15747,9598.895542539893
15748,9635.463117220437
15749,9650.65438192188
15750,9631.057777983726
15751,9624.362625879043
15752,9624.362625879043
15753,9624.362625879043
15754,9624.362625879043
15755,9624.362625879043
15756,9624.362625879043
15757,9624.362625879043
15758,9624.362625879043
15759,9624.362625879043
15760,9624.362625879043
15761,9624.362625879043
15762,9624.362625879043
15763,9624.362625879043
15764,9624.362625879043
15765,9624.362625879043
15766,9624.362625879043
15767,9624.362625879043
15768,9624.362625879043
15769,9624.362625879043
15770,9624.362625879043
15771,9624.362625879043
15772,9624.362625879043
15773,9624.362625879043
15774,9624.362625879043
15775,9624.362625879043
15776,9624.362625879043
15777,9624.362625879043
15778,9624.362625879043
15779,9624.362625879043
15780,9624.362625879043
15781,9624.362625879043
15782,9624.362625879043
15783,9624.362625879043
15784,9624.362625879043
15785,9624.362625879043
15786,9624.362625879043
15787,9624.362625879043
15788,9624.362625879043
15789,9624.362625879043
15790,9624.362625879043
15791,9624.362625879043
15792,9624.362625879043
15793,9624.362625879043
15794,9624.362625879043
15795,9624.362625879043
15796,9624.362625879043
15797,9624.362625879043
15798,9624.362625879043
15799,9624.362625879043
15800,9624.362625879043
15801,9624.362625879043
15802,9624.362625879043
15803,9624.362625879043
15804,9624.362625879043
15805,9624.362625879043
15806,9624.362625879043
15807,9624.362625879043
15808,9624.362625879043
15809,9624.362625879043
15810,9624.362625879043
15811,9624.362625879043
15812,9624.362625879043
15813,9624.362625879043
15814,9624.362625879043
15815,9624.362625879043
15816,9624.362625879043
15817,9624.362625879043
15818,9624.362625879043
15819,9624.362625879043
15820,9624.362625879043
15821,9624.362625879043
15822,9624.362625879043
15823,9624.362625879043
15824,9624.362625879043
15825,9624.362625879043
15826,9624.362625879043
15827,9624.362625879043
15828,9624.362625879043
15829,9624.362625879043
15830,9624.362625879043
15831,9624.362625879043
15832,9624.362625879043
15833,9624.362625879043
15834,9624.362625879043
15835,9624.362625879043
15836,9624.362625879043
15837,9624.362625879043
15838,9624.362625879043
15839,9624.362625879043
15840,9624.362625879043
15841,9624.362625879043
15842,9624.362625879043
15843,9624.362625879043
15844,9624.362625879043
15845,9624.362625879043
15846,9624.362625879043
15847,9624.362625879043
15848,9624.362625879043
15849,9624.362625879043
15850,9624.362625879043
15851,9624.362625879043
15852,9624.362625879043
15853,9624.362625879043
15854,9624.362625879043
15855,9624.362625879043
15856,9624.362625879043
15857,9624.362625879043
15858,9624.362625879043
15859,9624.362625879043
15860,9624.362625879043
15861,9624.362625879043
15862,9624.362625879043
15863,9624.362625879043
15864,9624.362625879043
15865,9624.362625879043
15866,9624.362625879043
15867,9624.362625879043
15868,9624.362625879043
15869,9624.362625879043
15870,9624.362625879043
15871,9624.362625879043
15872,9624.362625879043
15873,9624.362625879043
15874,9624.362625879043
15875,9624.362625879043
15876,9624.362625879043
15877,9624.362625879043
15878,9624.362625879043
15879,9624.362625879043
15880,9624.362625879043
15881,9624.362625879043
15882,9624.362625879043
15883,9624.362625879043
15884,9624.362625879043
15885,9624.362625879043
15886,9624.362625879043
15887,9624.362625879043
15888,9624.362625879043
15889,9624.362625879043
15890,9589.199126518011
15891,9613.314379072055
15892,9610.719239487613
15893,9575.906704578354
15894,9575.906704578354
15895,9575.906704578354
15896,9575.906704578354
15897,9575.906704578354
15898,9575.906704578354
15899,9575.906704578354
15900,9575.906704578354
15901,9575.906704578354
15902,9575.906704578354
15903,9575.906704578354
15904,9575.906704578354
15905,9601.180717269644
15906,9668.808800400087
15907,9652.702562137643
15908,9674.218594111228
15909,9650.97290020279
15910,9653.025281385717
15911,9623.441268210277
15912,9623.441268210277
15913,9623.441268210277
15914,9615.101149153863
15915,9615.101149153863
15916,9615.101149153863
15917,9599.34967078638
15918,9599.34967078638
15919,9599.34967078638
15920,9624.714875958578
15921,9627.261611795031
15922,9662.81092272436
15923,9656.58383437551
15924,9695.189228308585
15925,9691.969983955989
15926,9603.820291744965
15927,9603.820291744965
15928,9603.820291744965
15929,9603.820291744965
15930,9603.820291744965
15931,9603.820291744965
15932,9603.820291744965
15933,9603.820291744965
15934,9603.820291744965
15935,9603.820291744965
15936,9603.820291744965
15937,9603.820291744965
15938,9603.820291744965
15939,9603.820291744965
15940,9603.820291744965
15941,9603.820291744965
15942,9603.820291744965
15943,9603.820291744965
15944,9603.820291744965
15945,9603.820291744965
15946,9603.820291744965
15947,9603.820291744965
15948,9603.820291744965
15949,9603.820291744965
15950,9603.820291744965
15951,9603.820291744965
15952,9603.820291744965
15953,9603.820291744965
15954,9603.820291744965
15955,9603.820291744965
15956,9603.820291744965
15957,9603.820291744965
15958,9603.820291744965
15959,9603.820291744965
15960,9603.820291744965
15961,9603.820291744965
15962,9603.820291744965
15963,9603.820291744965
15964,9603.820291744965
15965,9603.820291744965
15966,9603.820291744965
15967,9603.820291744965
15968,9603.820291744965
15969,9603.820291744965
15970,9603.820291744965
15971,9603.820291744965
15972,9603.820291744965
15973,9603.820291744965
15974,9603.820291744965
15975,9603.820291744965
15976,9603.820291744965
15977,9603.820291744965
15978,9603.820291744965
15979,9603.820291744965
15980,9603.820291744965
15981,9603.820291744965
15982,9603.820291744965
15983,9603.820291744965
15984,9603.820291744965
15985,9603.820291744965
15986,9603.820291744965
15987,9603.820291744965
15988,9603.820291744965
15989,9603.820291744965
15990,9603.820291744965
15991,9603.820291744965
15992,9603.820291744965
15993,9611.08470914125
15994,9628.998563568834
15995,9650.598546121924
15996,9638.271304571495
15997,9641.073714290013
15998,9592.64426498145
15999,9592.64426498145
16000,9630.999892379594
16001,9662.848200617005
16002,9721.186505369262
16003,9723.222049530674
16004,9743.666842877537
16005,9767.49164473934
16006,9767.569827505486
16007,9767.384143435891
16008,9816.20648865167
16009,9938.991126761246
16010,9903.821447083505
16011,9924.745109873005
16012,9918.040937676089
16013,9947.144472373488
16014,9914.96667962161
16015,9931.167265663471
16016,9954.539724378292
16017,9936.376192457868
16018,9975.563907867121
16019,9927.537351521032
16020,9927.537351521032
16021,9927.537351521032
16022,9927.537351521032
16023,9927.537351521032
16024,9927.537351521032
16025,9927.537351521032
16026,9927.537351521032
16027,9927.537351521032
16028,9927.537351521032
16029,9927.537351521032
16030,9927.537351521032
16031,9927.537351521032
16032,9927.537351521032
16033,9927.537351521032
16034,9927.537351521032
16035,9927.537351521032
16036,9927.537351521032
16037,9927.537351521032
16038,9927.537351521032
16039,9927.537351521032
16040,9927.537351521032
16041,9927.537351521032
16042,9927.537351521032
16043,9927.537351521032
16044,9927.537351521032
16045,9927.537351521032
16046,9927.537351521032
16047,9927.537351521032
16048,9927.537351521032
16049,9927.537351521032
16050,9906.46979581474
16051,9906.46979581474
16052,9842.693883213327
16053,9843.958414995675
16054,9836.798173742072
16055,9812.493329000681
16056,9812.493329000681
16057,9812.493329000681
16058,9812.493329000681
16059,9812.493329000681
16060,9812.493329000681
16061,9812.493329000681
16062,9812.493329000681
16063,9812.493329000681
16064,9812.493329000681
16065,9812.493329000681
16066,9812.493329000681
16067,9812.493329000681
16068,9812.493329000681
16069,9812.493329000681
16070,9812.493329000681
16071,9812.493329000681
16072,9812.493329000681
16073,9812.493329000681
16074,9812.493329000681
16075,9812.493329000681
16076,9812.493329000681
16077,9812.493329000681
16078,9812.493329000681
16079,9812.493329000681
16080,9812.493329000681
16081,9812.493329000681
16082,9812.493329000681
16083,9812.493329000681
16084,9812.493329000681
16085,9812.493329000681
16086,9812.493329000681
16087,9812.493329000681
16088,9812.493329000681
16089,9812.493329000681
16090,9812.493329000681
16091,9812.493329000681
16092,9812.493329000681
16093,9812.493329000681
16094,9812.493329000681
16095,9812.493329000681
16096,9812.493329000681
16097,9812.493329000681
16098,9812.493329000681
16099,9812.493329000681
16100,9812.493329000681
16101,9812.493329000681
16102,9812.493329000681
16103,9812.493329000681
16104,9812.493329000681
16105,9812.493329000681
16106,9812.493329000681
16107,9812.493329000681
16108,9812.493329000681
16109,9812.493329000681
16110,9812.493329000681
16111,9812.493329000681
16112,9812.493329000681
16113,9812.493329000681
16114,9812.493329000681
16115,9812.493329000681
16116,9812.493329000681
16117,9812.493329000681
16118,9812.493329000681
16119,9812.493329000681
16120,9812.493329000681
16121,9812.493329000681
16122,9812.493329000681
16123,9812.493329000681
16124,9812.493329000681
16125,9812.493329000681
16126,9812.493329000681
16127,9812.493329000681
16128,9812.493329000681
16129,9812.493329000681
16130,9812.493329000681
16131,9812.493329000681
16132,9812.493329000681
16133,9812.493329000681
16134,9812.493329000681
16135,9812.493329000681
16136,9812.493329000681
16137,9812.493329000681
16138,9812.493329000681
16139,9812.493329000681
16140,9812.493329000681
16141,9812.493329000681
16142,9812.493329000681
16143,9812.493329000681
16144,9812.493329000681
16145,9812.493329000681
16146,9812.493329000681
16147,9812.493329000681
16148,9812.493329000681
16149,9812.493329000681
16150,9812.493329000681
16151,9812.493329000681
16152,9812.493329000681
16153,9812.493329000681
16154,9812.493329000681
16155,9812.493329000681
16156,9812.493329000681
16157,9812.493329000681
16158,9812.493329000681
16159,9812.493329000681
16160,9812.493329000681
16161,9812.493329000681
16162,9812.493329000681
16163,9812.493329000681
16164,9812.493329000681
16165,9812.493329000681
16166,9812.493329000681
16167,9812.493329000681
16168,9812.493329000681
16169,9812.493329000681
16170,9812.493329000681
16171,9812.493329000681
16172,9812.493329000681
16173,9812.493329000681
16174,9812.493329000681
16175,9812.493329000681
16176,9812.493329000681
16177,9812.493329000681
16178,9812.493329000681
16179,9812.493329000681
16180,9812.493329000681
16181,9812.493329000681
16182,9812.493329000681
16183,9812.493329000681
16184,9812.493329000681
16185,9812.493329000681
16186,9812.493329000681
16187,9812.493329000681
16188,9812.493329000681
16189,9812.493329000681
16190,9767.050730471017
16191,9844.467661931125
16192,9810.482135324823
16193,9849.7985874276
16194,9676.72934084383
16195,9676.72934084383
16196,9676.72934084383
16197,9676.72934084383
16198,9676.72934084383
16199,9676.72934084383
16200,9676.72934084383
16201,9676.72934084383
16202,9676.72934084383
16203,9676.72934084383
16204,9676.72934084383
16205,9676.72934084383
16206,9676.72934084383
16207,9676.72934084383
16208,9676.72934084383
16209,9676.72934084383
16210,9676.72934084383
16211,9676.72934084383
16212,9676.72934084383
16213,9676.72934084383
16214,9676.72934084383
16215,9676.72934084383
16216,9676.72934084383
16217,9676.72934084383
16218,9676.72934084383
16219,9676.72934084383
16220,9676.72934084383
16221,9676.72934084383
16222,9676.72934084383
16223,9676.72934084383
16224,9676.72934084383
16225,9676.72934084383
16226,9676.72934084383
16227,9676.72934084383
16228,9676.72934084383
16229,9676.72934084383
16230,9676.72934084383
16231,9676.72934084383
16232,9676.72934084383
16233,9676.72934084383
16234,9676.72934084383
16235,9676.72934084383
16236,9676.72934084383
16237,9676.72934084383
16238,9676.72934084383
16239,9676.72934084383
16240,9676.72934084383
16241,9676.72934084383
16242,9676.72934084383
16243,9676.72934084383
16244,9676.72934084383
16245,9676.72934084383
16246,9676.72934084383
16247,9676.72934084383
16248,9676.72934084383
16249,9676.72934084383
16250,9676.72934084383
16251,9676.72934084383
16252,9676.72934084383
16253,9676.72934084383
16254,9676.72934084383
16255,9676.72934084383
16256,9676.72934084383
16257,9676.72934084383
16258,9676.72934084383
16259,9676.72934084383
16260,9676.72934084383
16261,9676.72934084383
16262,9676.72934084383
16263,9676.72934084383
16264,9676.72934084383
16265,9676.72934084383
16266,9676.72934084383
16267,9676.72934084383
16268,9676.72934084383
16269,9676.72934084383
16270,9676.72934084383
16271,9666.639003807017
16272,9666.639003807017
16273,9666.639003807017
16274,9666.639003807017
16275,9666.639003807017
16276,9666.639003807017
16277,9666.639003807017
16278,9666.639003807017
16279,9666.639003807017
16280,9666.639003807017
16281,9666.639003807017
16282,9666.639003807017
16283,9666.639003807017
16284,9666.639003807017
16285,9666.639003807017
16286,9666.639003807017
16287,9666.639003807017
16288,9666.639003807017
16289,9681.570296757944
16290,9662.34701784923
16291,9662.34701784923
16292,9682.30646275988
16293,9690.956399862653
16294,9710.910778924343
16295,9737.069556502349
16296,9714.05793759204
16297,9756.063957185721
16298,9777.843308336003
16299,10020.50507239373
16300,10013.17732187006
16301,9992.820207815887
16302,9983.821993596966
16303,10021.528373884072
16304,10051.657510586123
16305,10073.534379328925
16306,10111.942379697277
16307,10087.878330665093
16308,10097.251417707204
16309,10069.389248415691
16310,10092.947979013907
16311,10103.327903537238
16312,10173.872383258871
16313,10199.838658576322
16314,10099.908455487825
16315,10099.908455487825
16316,10099.908455487825
16317,10193.485076925312
16318,10162.631750577077
16319,10189.183313964792
16320,10269.352647727264
16321,10296.81337265778
16322,10319.708058184877
16323,10297.93117349761
16324,10208.403418903035
16325,10208.403418903035
16326,10208.403418903035
16327,10208.403418903035
16328,10208.403418903035
16329,10208.403418903035
16330,10208.403418903035
16331,10208.403418903035
16332,10208.403418903035
16333,10208.403418903035
16334,10208.403418903035
16335,10208.403418903035
16336,10208.403418903035
16337,10208.403418903035
16338,10208.403418903035
16339,10208.403418903035
16340,10208.403418903035
16341,10208.403418903035
16342,10208.403418903035
16343,10208.403418903035
16344,10208.403418903035
16345,10208.403418903035
16346,10208.403418903035
16347,10208.403418903035
16348,10208.403418903035
16349,10208.403418903035
16350,10208.403418903035
16351,10208.403418903035
16352,10208.403418903035
16353,10208.403418903035
16354,10208.403418903035
16355,10208.403418903035
16356,10208.403418903035
16357,10208.403418903035
16358,10208.403418903035
16359,10208.403418903035
16360,10208.403418903035
16361,10208.403418903035
16362,10197.81177215759
16363,10286.19850667221
16364,10144.473007108034
16365,10184.903597875835
16366,10111.327694254687
16367,10111.327694254687
16368,10111.327694254687
16369,10111.327694254687
16370,10111.327694254687
16371,10111.327694254687
16372,10111.327694254687
16373,10111.327694254687
16374,10111.327694254687
16375,10111.327694254687
16376,10111.327694254687
16377,10127.007190007691
16378,10142.491169285944
16379,10137.582433177336
16380,10314.015805848452
16381,10586.580811375763
16382,10705.974277118079
16383,10673.117097240485
16384,10668.82151930712
16385,10738.829143191237
16386,10434.507171795121
16387,10434.507171795121
16388,10434.507171795121
16389,10434.507171795121
16390,10511.279175153737
16391,10511.279175153737
16392,10511.279175153737
16393,10511.279175153737
16394,10511.279175153737
16395,10511.279175153737
16396,10511.279175153737
16397,10511.279175153737
16398,10511.279175153737
16399,10486.828743664344
16400,10527.443974488795
16401,10549.908401904859
16402,10594.939162485352
16403,10566.140366392252
16404,10509.54214535199
16405,10509.54214535199
16406,10509.54214535199
16407,10509.54214535199
16408,10509.54214535199
16409,10494.491391551386
16410,10494.491391551386
16411,10277.322821851769
16412,10277.322821851769
16413,10208.920499595444
16414,10208.920499595444
16415,10208.920499595444
16416,10235.493586222667
16417,10235.493586222667
16418,10218.598154691656
16419,10130.143284718113
16420,10130.143284718113
16421,10130.143284718113
16422,10130.143284718113
16423,10130.143284718113
16424,10130.143284718113
16425,10130.143284718113
16426,10130.143284718113
16427,10130.143284718113
16428,10130.143284718113
16429,10130.143284718113
16430,10130.143284718113
16431,10130.143284718113
16432,10130.143284718113
16433,10130.143284718113
16434,10130.143284718113
16435,10130.143284718113
16436,10130.143284718113
16437,10130.143284718113
16438,10130.143284718113
16439,10130.143284718113
16440,10130.143284718113
16441,10130.143284718113
16442,10130.143284718113
16443,10130.143284718113
16444,10130.143284718113
16445,10130.143284718113
16446,10130.143284718113
16447,10130.143284718113
16448,10130.143284718113
16449,10130.143284718113
16450,10130.143284718113
16451,10130.143284718113
16452,10130.143284718113
16453,10130.143284718113
16454,10130.143284718113
16455,10130.143284718113
16456,10130.143284718113
16457,10130.143284718113
16458,10130.143284718113
16459,10130.143284718113
16460,10130.143284718113
16461,10130.143284718113
16462,10130.143284718113
16463,10130.143284718113
16464,10130.143284718113
16465,10130.143284718113
16466,10130.143284718113
16467,10166.976348875505
16468,10155.092651361203
16469,10174.770851146151
16470,10164.147698857932
16471,10212.898134934601
16472,10247.709612313562
16473,10220.855396829273
16474,10179.120461788252
16475,10179.120461788252
16476,10114.672179268848
16477,10114.672179268848
16478,10114.672179268848
16479,10114.672179268848
16480,10129.40465344151
16481,10129.40465344151
16482,10129.40465344151
16483,10129.40465344151
16484,10129.40465344151
16485,10129.40465344151
16486,10129.40465344151
16487,10129.40465344151
16488,10129.40465344151
16489,10129.40465344151
16490,10129.40465344151
16491,10129.40465344151
16492,10129.40465344151
16493,10129.40465344151
16494,10129.40465344151
16495,10129.40465344151
16496,10129.40465344151
16497,10129.40465344151
16498,10129.40465344151
16499,10129.40465344151
16500,10129.40465344151
16501,10129.40465344151
16502,10129.40465344151
16503,10129.40465344151
16504,10129.40465344151
16505,10129.40465344151
16506,10129.40465344151
16507,10129.40465344151
16508,10129.40465344151
16509,10129.40465344151
16510,10129.40465344151
16511,10129.40465344151
16512,10129.40465344151
16513,10129.40465344151
16514,10129.40465344151
16515,10129.40465344151
16516,10129.40465344151
16517,10138.457250022744
16518,10101.071602711861
16519,10118.819587094362
16520,10109.270867207617
16521,10115.487843473795
16522,10104.600693158402
16523,10104.600693158402
16524,10104.600693158402
16525,10104.600693158402
16526,10104.600693158402
16527,10104.600693158402
16528,10104.600693158402
16529,10104.600693158402
16530,10104.600693158402
16531,10104.600693158402
16532,10104.600693158402
16533,10104.600693158402
16534,10104.600693158402
16535,10104.600693158402
16536,10104.600693158402
16537,10104.600693158402
16538,10104.600693158402
16539,10104.600693158402
16540,10104.600693158402
16541,10104.600693158402
16542,10104.600693158402
16543,10104.600693158402
16544,10104.600693158402
16545,10104.600693158402
16546,10104.600693158402
16547,10104.600693158402
16548,10104.600693158402
16549,10104.600693158402
16550,10104.600693158402
16551,10104.600693158402
16552,10104.600693158402
16553,10104.600693158402
16554,10104.600693158402
16555,10104.600693158402
16556,10104.600693158402
16557,10104.600693158402
16558,10104.600693158402
16559,10104.600693158402
16560,10104.600693158402
16561,10104.600693158402
16562,10104.600693158402
16563,10104.600693158402
16564,10104.600693158402
16565,10104.600693158402
16566,10104.600693158402
16567,10104.600693158402
16568,10104.600693158402
16569,10104.600693158402
16570,10104.600693158402
16571,10104.600693158402
16572,10104.600693158402
16573,10104.600693158402
16574,10104.600693158402
16575,10104.600693158402
16576,10104.600693158402
16577,10104.600693158402
16578,10104.600693158402
16579,10104.600693158402
16580,10104.600693158402
16581,10104.600693158402
16582,10104.600693158402
16583,10104.600693158402
16584,10104.600693158402
16585,10159.806270223171
16586,10182.372294185152
16587,10178.324544543686
16588,10177.681684839876
16589,10199.215424469776
16590,10217.111443564168
16591,10180.238700520738
16592,10168.515782941147
16593,10168.515782941147
16594,10168.515782941147
16595,10168.515782941147
16596,10168.515782941147
16597,10168.515782941147
16598,10168.515782941147
16599,10168.515782941147
16600,10168.515782941147
16601,10168.515782941147
16602,10168.515782941147
16603,10168.515782941147
16604,10168.515782941147
16605,10168.515782941147
16606,10168.515782941147
16607,10168.515782941147
16608,10168.515782941147
16609,10168.515782941147
16610,10168.515782941147
16611,10168.515782941147
16612,10168.515782941147
16613,10168.515782941147
16614,10168.515782941147
